Validation_Set,Topics,Alpha,Beta,Coherence,Perplexity
75% Corpus,8,0.9099999999999999,symmetric,0.31816814506488755,-8.642843559311085
75% Corpus,8,symmetric,0.01,0.29705158630872996,-9.23055709343408
75% Corpus,8,symmetric,0.31,0.32767542195255395,-8.54806805122055
75% Corpus,8,symmetric,0.61,0.3339124856217589,-8.545846232457157
75% Corpus,8,symmetric,0.9099999999999999,0.3574978623244861,-8.518081587889691
75% Corpus,8,symmetric,symmetric,0.308110849171221,-8.552823442300651
75% Corpus,8,asymmetric,0.01,0.3001547755583577,-9.236459932655759
75% Corpus,8,asymmetric,0.31,0.3107670890115054,-8.555005622469817
75% Corpus,8,asymmetric,0.61,0.34428586124758864,-8.547337689997832
75% Corpus,8,asymmetric,0.9099999999999999,0.36291470434323386,-8.563654487607675
75% Corpus,8,asymmetric,symmetric,0.2956156396175361,-8.55851025905573
75% Corpus,9,0.01,0.01,0.3067399432235943,-9.218241707510227
75% Corpus,9,0.01,0.31,0.3241339771591114,-8.551232645404633
75% Corpus,9,0.01,0.61,0.3592793131932454,-8.579820582033317
75% Corpus,9,0.01,0.9099999999999999,0.329986942676939,-8.526603648427473
75% Corpus,9,0.01,symmetric,0.3315778905806139,-8.54644921634095
75% Corpus,9,0.31,0.01,0.3011000751856925,-9.306405550740388
75% Corpus,9,0.31,0.31,0.3374313929713861,-8.60498606172479
75% Corpus,9,0.31,0.61,0.3217186435908135,-8.607770669990101
75% Corpus,9,0.31,0.9099999999999999,0.33302499201551244,-8.593544994859684
75% Corpus,9,0.31,symmetric,0.3351249625476749,-8.613943359909346
75% Corpus,9,0.61,0.01,0.30828424885899786,-9.378116628809485
75% Corpus,9,0.61,0.31,0.3294375103963561,-8.641615242145805
75% Corpus,9,0.61,0.61,0.32525877180801877,-8.627344593807614
75% Corpus,9,0.61,0.9099999999999999,0.3493488038323096,-8.632066745463318
75% Corpus,9,0.61,symmetric,0.3291801427159741,-8.650870163492703
75% Corpus,9,0.9099999999999999,0.01,0.29905235131284863,-9.483804886467002
75% Corpus,9,0.9099999999999999,0.31,0.33251706513686946,-8.668371545483955
75% Corpus,9,0.9099999999999999,0.61,0.2971562637896108,-8.648296608577896
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.3208172485138354,-8.659347568449215
75% Corpus,9,0.9099999999999999,symmetric,0.32483008390313084,-8.677603137665752
75% Corpus,9,symmetric,0.01,0.3074000873613268,-9.250716833516899
75% Corpus,9,symmetric,0.31,0.3199333053402492,-8.56930504902446
75% Corpus,9,symmetric,0.61,0.3455086383721875,-8.586237923636796
75% Corpus,9,symmetric,0.9099999999999999,0.34587639716812624,-8.544981442893311
75% Corpus,9,symmetric,symmetric,0.337886143305443,-8.571228868596936
75% Corpus,9,asymmetric,0.01,0.2989251009033187,-9.253176589126802
75% Corpus,9,asymmetric,0.31,0.33246378563399404,-8.577455047206008
75% Corpus,9,asymmetric,0.61,0.3329307263728687,-8.565633726065657
75% Corpus,9,asymmetric,0.9099999999999999,0.3571213930901949,-8.561951620305132
75% Corpus,9,asymmetric,symmetric,0.30277658048215594,-8.576165997958924
75% Corpus,10,0.01,0.01,0.31049612505708485,-9.235546492825936
75% Corpus,10,0.01,0.31,0.3239971524025363,-8.551392125320614
75% Corpus,10,0.01,0.61,0.34789884719401926,-8.499193416556313
75% Corpus,10,0.01,0.9099999999999999,0.3679390010484748,-8.486463300364289
75% Corpus,10,0.01,symmetric,0.3268256117115885,-8.572389169087229
75% Corpus,10,0.31,0.01,0.32144389537699875,-9.3356136152942
75% Corpus,10,0.31,0.31,0.3295394997185308,-8.608725308185633
75% Corpus,10,0.31,0.61,0.35920102157511263,-8.562367129869823
75% Corpus,10,0.31,0.9099999999999999,0.3561055722576346,-8.557845021310841
75% Corpus,10,0.31,symmetric,0.3302237318277308,-8.646840353252644
75% Corpus,10,0.61,0.01,0.3097073433682688,-9.427320597755683
75% Corpus,10,0.61,0.31,0.3252671120251635,-8.652930341659623
75% Corpus,10,0.61,0.61,0.34815855822463326,-8.612867840226224
75% Corpus,10,0.61,0.9099999999999999,0.3494885738420138,-8.615645311727139
75% Corpus,10,0.61,symmetric,0.327485906340611,-8.689405291891282
75% Corpus,10,0.9099999999999999,0.01,0.3027501269928524,-9.653907329293935
75% Corpus,10,0.9099999999999999,0.31,0.32794669234320145,-8.682144879433055
75% Corpus,10,0.9099999999999999,0.61,0.30626317923152,-8.65363363589141
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.3232173348252208,-8.663059207491022
75% Corpus,10,0.9099999999999999,symmetric,0.3274479292743779,-8.718512737473533
75% Corpus,10,symmetric,0.01,0.3162350487029577,-9.26616161013185
75% Corpus,10,symmetric,0.31,0.33001340714025346,-8.568288942844543
75% Corpus,10,symmetric,0.61,0.3473940656881401,-8.516347797453038
75% Corpus,10,symmetric,0.9099999999999999,0.3728133134875232,-8.510191444678748
75% Corpus,10,symmetric,symmetric,0.3259327583219495,-8.598122249636202
75% Corpus,10,asymmetric,0.01,0.29654385407550377,-9.272414720929326
75% Corpus,10,asymmetric,0.31,0.33496433839442685,-8.564345334632112
75% Corpus,10,asymmetric,0.61,0.3207739968312119,-8.54754668148918
75% Corpus,10,asymmetric,0.9099999999999999,0.3136983515337279,-8.536730654682907
75% Corpus,10,asymmetric,symmetric,0.30260272947414835,-8.600413696213632
75% Corpus,11,0.01,0.01,0.31534762050872023,-9.252494071347188
75% Corpus,11,0.01,0.31,0.34476249218218763,-8.569700180099252
75% Corpus,11,0.01,0.61,0.32773393090365366,-8.505658293607945
75% Corpus,11,0.01,0.9099999999999999,0.33489962735132284,-8.457913817298556
75% Corpus,11,0.01,symmetric,0.33261160372504817,-8.5905458520239
75% Corpus,11,0.31,0.01,0.3052496107005503,-9.366982936606883
75% Corpus,11,0.31,0.31,0.33117775506374286,-8.630889195661574
75% Corpus,11,0.31,0.61,0.3299838829029967,-8.559990086902568
75% Corpus,11,0.31,0.9099999999999999,0.34436366303861576,-8.529593146560607
75% Corpus,11,0.31,symmetric,0.3252418852771926,-8.670442394551458
75% Corpus,11,0.61,0.01,0.3240188181382159,-9.496850137551764
75% Corpus,11,0.61,0.31,0.33784559170698825,-8.673200869895698
75% Corpus,11,0.61,0.61,0.3326205385946834,-8.600616890883758
75% Corpus,11,0.61,0.9099999999999999,0.336780153128956,-8.574086102223612
75% Corpus,11,0.61,symmetric,0.3282572111005625,-8.71687209964313
75% Corpus,11,0.9099999999999999,0.01,0.33105238684534627,-9.928661670255615
75% Corpus,11,0.9099999999999999,0.31,0.3277490741457935,-8.702633335329141
75% Corpus,11,0.9099999999999999,0.61,0.31223673629148885,-8.638034554648014
75% Corpus,11,0.9099999999999999,0.9099999999999999,0.3057336349785344,-8.615434908482017
75% Corpus,11,0.9099999999999999,symmetric,0.3266517371881474,-8.746055511588656
75% Corpus,11,symmetric,0.01,0.32333921033767904,-9.281813812877019
75% Corpus,11,symmetric,0.31,0.33680735677489676,-8.586543659945761
75% Corpus,11,symmetric,0.61,0.3299343130365718,-8.521025393904331
75% Corpus,11,symmetric,0.9099999999999999,0.3518852777377689,-8.479798046631272
75% Corpus,11,symmetric,symmetric,0.3311506464629011,-8.614431466196352
75% Corpus,11,asymmetric,0.01,0.3009894550626571,-9.282022776121657
75% Corpus,11,asymmetric,0.31,0.3334805214328616,-8.600803676836513
75% Corpus,11,asymmetric,0.61,0.3715413444348124,-8.600731686384727
75% Corpus,11,asymmetric,0.9099999999999999,0.3234264008296256,-8.463400283629577
75% Corpus,11,asymmetric,symmetric,0.29880145144399956,-8.61394975344435
75% Corpus,12,0.01,0.01,0.32067666378656207,-9.303241430695163
75% Corpus,12,0.01,0.31,0.3381888798998784,-8.57028672384901
75% Corpus,12,0.01,0.61,0.3495437991167256,-8.527344538203517
75% Corpus,12,0.01,0.9099999999999999,0.3498175983200604,-8.465393168336336
75% Corpus,12,0.01,symmetric,0.32043632440950126,-8.602584451585598
75% Corpus,12,0.31,0.01,0.3238722270656189,-9.442114718647472
75% Corpus,12,0.31,0.31,0.3322257324420807,-8.638453735054586
75% Corpus,12,0.31,0.61,0.3339952017862769,-8.583388194004108
75% Corpus,12,0.31,0.9099999999999999,0.35469876545108353,-8.55219996964923
75% Corpus,12,0.31,symmetric,0.3202896055933013,-8.69218804614095
75% Corpus,12,0.61,0.01,0.31905356017136394,-9.658444299297
75% Corpus,12,0.61,0.31,0.3282037231473004,-8.68726320147809
75% Corpus,12,0.61,0.61,0.35864835963867486,-8.638458265443404
75% Corpus,12,0.61,0.9099999999999999,0.36840181872079447,-8.628174971598323
75% Corpus,12,0.61,symmetric,0.32866761574110187,-8.736367548499361
75% Corpus,12,0.9099999999999999,0.01,0.3234953342111704,-10.371913295073178
75% Corpus,12,0.9099999999999999,0.31,0.32299870545461856,-8.717395458930877
75% Corpus,12,0.9099999999999999,0.61,0.3413731058034484,-8.68221320143081
75% Corpus,12,0.9099999999999999,0.9099999999999999,0.3140684168100425,-8.683502053568914
75% Corpus,12,0.9099999999999999,symmetric,0.3195439013756925,-8.772360074172457
75% Corpus,12,symmetric,0.01,0.3205323373061956,-9.33768539106677
75% Corpus,12,symmetric,0.31,0.3433209922268828,-8.589005953359406
75% Corpus,12,symmetric,0.61,0.34515896214728103,-8.54356170976912
75% Corpus,12,symmetric,0.9099999999999999,0.3459379529922406,-8.48953667981634
75% Corpus,12,symmetric,symmetric,0.31675113130073423,-8.629129392321147
75% Corpus,12,asymmetric,0.01,0.31687002318690943,-9.338104422444035
75% Corpus,12,asymmetric,0.31,0.33006301391699205,-8.56713088889855
75% Corpus,12,asymmetric,0.61,0.3599883643805983,-8.493827611538729
75% Corpus,12,asymmetric,0.9099999999999999,0.339917983739992,-8.497788737763965
75% Corpus,12,asymmetric,symmetric,0.31141125405978975,-8.626131229656668
75% Corpus,13,0.01,0.01,0.3068749102896565,-9.283221767618368
75% Corpus,13,0.01,0.31,0.32235292784644665,-8.5830047674298
75% Corpus,13,0.01,0.61,0.3545359722953759,-8.5751360360811
75% Corpus,13,0.01,0.9099999999999999,0.3413522942845011,-8.566367956962997
75% Corpus,13,0.01,symmetric,0.3001750794480494,-8.62057309524512
75% Corpus,13,0.31,0.01,0.3143445746777319,-9.438806042992782
75% Corpus,13,0.31,0.31,0.330249996900059,-8.655885608313275
75% Corpus,13,0.31,0.61,0.3775448504558145,-8.617230213405064
75% Corpus,13,0.31,0.9099999999999999,0.3659468692113351,-8.611724028487009
75% Corpus,13,0.31,symmetric,0.3139693691169733,-8.715916395755977
75% Corpus,13,0.61,0.01,0.3153243546685917,-9.736116500106911
75% Corpus,13,0.61,0.31,0.32719178822122985,-8.695282732907224
75% Corpus,13,0.61,0.61,0.3658156200710983,-8.628322669468012
75% Corpus,13,0.61,0.9099999999999999,0.3455803312683417,-8.60701682506445
75% Corpus,13,0.61,symmetric,0.30943724698746505,-8.770400617803162
75% Corpus,13,0.9099999999999999,0.01,0.32085721679213186,-10.773897968210882
75% Corpus,13,0.9099999999999999,0.31,0.3339885884773552,-8.730588764600983
75% Corpus,13,0.9099999999999999,0.61,0.3020963630684387,-8.658148864065703
75% Corpus,13,0.9099999999999999,0.9099999999999999,0.351802417449256,-8.641489303346422
75% Corpus,13,0.9099999999999999,symmetric,0.3111087008876331,-8.807564987503877
75% Corpus,13,symmetric,0.01,0.30784524860061635,-9.319999648408452
75% Corpus,13,symmetric,0.31,0.31994002305518127,-8.601347761032523
75% Corpus,13,symmetric,0.61,0.3564261413646356,-8.58829955447985
75% Corpus,13,symmetric,0.9099999999999999,0.33648311478258297,-8.584667424339765
75% Corpus,13,symmetric,symmetric,0.2999722697366188,-8.646809503151365
75% Corpus,13,asymmetric,0.01,0.3082043259161699,-9.312974783416843
75% Corpus,13,asymmetric,0.31,0.33757950519979113,-8.593359700826332
75% Corpus,13,asymmetric,0.61,0.35512848522942364,-8.549740481515341
75% Corpus,13,asymmetric,0.9099999999999999,0.33152558137242677,-8.582760765660309
75% Corpus,13,asymmetric,symmetric,0.30625196098097524,-8.64559758109918
75% Corpus,14,0.01,0.01,0.3159653899192164,-9.3266109736822
75% Corpus,14,0.01,0.31,0.32723572583268384,-8.557005655745012
75% Corpus,14,0.01,0.61,0.368532470383476,-8.492722569484433
75% Corpus,14,0.01,0.9099999999999999,0.3673904983964901,-8.457703957527483
75% Corpus,14,0.01,symmetric,0.30953714244019565,-8.640365509055673
75% Corpus,14,0.31,0.01,0.31757160625797554,-9.520386863894018
75% Corpus,14,0.31,0.31,0.31981347363704904,-8.62955396724536
75% Corpus,14,0.31,0.61,0.3696894302573857,-8.567729551955281
75% Corpus,14,0.31,0.9099999999999999,0.3648293123568989,-8.547558796979054
75% Corpus,14,0.31,symmetric,0.3094350283925751,-8.745867768005747
